고객ID,성별,고객지역,가입기간,총구매금액,구매횟수,평균구매금액,고객생애주기
USER_0735,남,California,1.0,251.97,5,50.394,251.97
USER_0634,여,Chicago,4.166666666666667,424.79,16,26.549375,1769.9583333333335
USER_0492,여,New York,1.25,1073.74,14,76.69571428571429,1342.1750000000002
USER_0035,여,New York,1.4166666666666667,3756.14,36,104.33722222222222,5321.198333333334
USER_1060,여,New York,3.3333333333333335,3266.73,60,54.4455,10889.1
USER_0670,남,California,1.4166666666666667,407.78,23,17.729565217391304,577.6883333333334
USER_0734,여,New Jersey,1.5833333333333333,1362.77,34,40.08147058823529,2157.7191666666663
USER_0590,여,Chicago,1.3333333333333333,568.71,13,43.74692307692308,758.2800000000001
USER_1108,남,Chicago,3.3333333333333335,1549.83,33,46.96454545454545,5166.099999999999
USER_0625,여,California,2.8333333333333335,883.12,18,49.062222222222225,2502.1733333333336
USER_1431,남,New York,0.25,7.19,1,7.19,1.7975
USER_1291,여,California,3.1666666666666665,2475.32,60,41.25533333333333,7838.513333333332
USER_0678,여,New York,0.5,2654.25,56,47.39732142857143,1327.125
USER_0424,여,New York,0.4166666666666667,6668.39,171,38.99643274853801,2778.4958333333334
USER_1362,여,New Jersey,4.083333333333333,2470.44,58,42.59379310344828,10087.63
USER_0227,여,California,0.6666666666666666,3621.44,63,57.483174603174604,2414.293333333333
USER_0662,여,California,0.6666666666666666,313.59,14,22.399285714285714,209.05999999999997
USER_1116,여,New York,0.8333333333333334,3515.24,65,54.080615384615385,2929.366666666667
USER_1200,남,Chicago,0.6666666666666666,3972.58,87,45.66183908045977,2648.3866666666663
USER_1140,남,New York,2.0833333333333335,4839.89,90,53.77655555555556,10083.10416666667
USER_0529,여,Chicago,3.4166666666666665,803.92,14,57.42285714285714,2746.7266666666665
USER_1061,여,New Jersey,3.75,1815.2,42,43.21904761904762,6807.000000000001
USER_0872,여,New York,3.75,1174.7,17,69.10000000000001,4405.125000000001
USER_0578,여,California,2.5,6859.05,168,40.82767857142857,17147.625
USER_1053,여,New York,2.5,2639.53,75,35.193733333333334,6598.825000000001
USER_1018,여,New York,2.8333333333333335,1967.8899999999999,51,38.58607843137255,5575.6883333333335
USER_0896,여,California,2.0833333333333335,549.17,17,32.304117647058824,1144.104166666667
USER_1315,남,Chicago,3.25,542.3199999999999,18,30.128888888888884,1762.5399999999997
USER_1042,여,Chicago,3.3333333333333335,693.97,8,86.74625,2313.2333333333336
USER_1152,여,Washington DC,2.5833333333333335,4264.91,69,61.81028985507246,11017.684166666666
USER_0748,여,California,2.6666666666666665,5650.5,115,49.13478260869565,15068.0
USER_1187,여,California,0.8333333333333334,3102.89,49,63.324285714285715,2585.741666666667
USER_1089,남,California,1.6666666666666667,770.06,19,40.52947368421052,1283.4333333333332
USER_0187,남,California,3.25,1432.92,60,23.882,4656.99
USER_1178,남,Chicago,1.0833333333333333,3446.43,72,47.86708333333333,3733.6324999999997
USER_0703,남,Chicago,2.75,5309.17,114,46.571666666666665,14600.217499999999
USER_0503,남,New York,1.25,1328.58,14,94.89857142857143,1660.725
USER_1039,여,California,1.25,371.74,9,41.30444444444444,464.67499999999995
USER_1096,여,New York,3.4166666666666665,3.18,2,1.59,10.865
USER_0931,여,California,1.6666666666666667,2.8,1,2.8,4.666666666666667
USER_0290,남,Chicago,0.5,2.8,1,2.8,1.4
USER_0295,남,New York,2.0833333333333335,1156.25,26,44.47115384615385,2408.854166666667
USER_1270,여,New Jersey,3.8333333333333335,900.66,19,47.40315789473684,3452.53
USER_1185,여,Chicago,2.5833333333333335,4911.97,119,41.277058823529416,12689.255833333336
USER_1349,남,Chicago,1.6666666666666667,975.3,33,29.554545454545455,1625.5
USER_0458,여,New York,2.4166666666666665,1749.31,52,33.64057692307692,4227.4991666666665
USER_0807,여,New Jersey,0.8333333333333334,1119.41,17,65.84764705882354,932.8416666666668
USER_1214,여,California,3.3333333333333335,986.36,22,44.834545454545456,3287.8666666666672
USER_1081,여,New York,3.75,5436.54,119,45.68521008403361,20387.024999999998
USER_0153,여,New York,1.75,68.75999999999999,4,17.189999999999998,120.32999999999998
USER_1367,남,California,4.166666666666667,588.74,16,36.79625,2453.0833333333335
USER_0309,남,California,2.1666666666666665,4386.3,82,53.49146341463415,9503.65
USER_0631,여,California,1.75,1230.99,22,55.95409090909091,2154.2325
USER_0659,여,Chicago,2.9166666666666665,1195.61,57,20.975614035087716,3487.1958333333328
USER_0396,여,Chicago,3.3333333333333335,1452.65,35,41.504285714285714,4842.166666666667
USER_1256,여,California,1.4166666666666667,1633.68,74,22.076756756756758,2314.38
USER_1160,여,California,3.0833333333333335,1481.99,53,27.962075471698114,4569.469166666667
USER_1262,여,California,4.0,539.96,11,49.08727272727273,2159.84
USER_1296,여,New York,0.5,119.0,1,119.0,59.5
USER_0819,남,California,1.8333333333333333,82.35,2,41.175,150.975
USER_0094,남,Chicago,2.25,9424.82,223,42.263766816143495,21205.845
USER_0642,남,Chicago,3.8333333333333335,2094.52,48,43.63583333333333,8028.993333333334
USER_1331,남,New Jersey,4.083333333333333,4207.74,57,73.82,17181.604999999996
USER_0914,남,Chicago,3.6666666666666665,1532.26,49,31.270612244897958,5618.286666666666
USER_1327,여,Chicago,2.3333333333333335,48.99,1,48.99,114.31000000000002
USER_0658,여,California,1.8333333333333333,176.96,5,35.392,324.4266666666667
USER_0597,남,New York,2.5,6068.02,134,45.283731343283584,15170.050000000001
USER_0348,여,California,0.5,849.02,16,53.06375,424.51
USER_0446,여,New York,1.0833333333333333,404.7,14,28.907142857142855,438.4249999999999
USER_0266,여,Chicago,2.25,4283.99,98,43.714183673469385,9638.977499999999
USER_0747,여,California,3.8333333333333335,593.52,12,49.46,2275.16
USER_1434,여,California,1.6666666666666667,1040.88,30,34.696000000000005,1734.8000000000002
USER_1263,여,New Jersey,2.5833333333333335,239.19,13,18.39923076923077,617.9075
USER_0477,여,New Jersey,3.0833333333333335,838.02,13,64.46307692307693,2583.895
USER_0311,남,Chicago,1.1666666666666667,867.73,24,36.15541666666667,1012.3516666666667
USER_0778,여,New York,1.1666666666666667,8226.91,163,50.47184049079755,9598.061666666666
USER_0581,남,New York,0.75,1026.92,15,68.46133333333334,770.19
USER_0292,여,California,1.8333333333333333,7275.18,149,48.826711409395976,13337.83
USER_0948,여,California,0.75,357.17,12,29.764166666666668,267.8775
USER_0655,남,Chicago,3.4166666666666665,1784.88,56,31.872857142857146,6098.340000000001
USER_0890,여,Chicago,2.1666666666666665,1021.7,16,63.85625,2213.6833333333334
USER_0661,여,New York,0.75,1230.13,48,25.627708333333334,922.5975000000001
USER_1312,여,New York,1.4166666666666667,3231.33,61,52.97262295081967,4577.7175
USER_0352,여,New York,1.6666666666666667,1651.75,32,51.6171875,2752.916666666667
USER_1110,여,California,1.4166666666666667,4246.9,76,55.88026315789473,6016.441666666666
USER_0920,여,New York,3.9166666666666665,801.18,8,100.1475,3137.9549999999995
USER_0356,남,Chicago,1.75,101.94,7,14.562857142857142,178.39499999999998
USER_0380,여,New York,3.3333333333333335,666.99,6,111.165,2223.3
USER_0233,여,California,0.6666666666666666,1579.77,23,68.68565217391304,1053.1799999999998
USER_0865,여,California,1.5,1874.29,44,42.5975,2811.435
USER_0699,여,California,3.4166666666666665,534.1800000000001,6,89.03000000000002,1825.1150000000002
USER_0001,남,New York,1.6666666666666667,3746.16,60,62.436,6243.6
USER_0601,여,New York,2.25,891.78,18,49.54333333333333,2006.5049999999999
USER_0964,남,Chicago,1.0833333333333333,664.4599999999999,16,41.528749999999995,719.8316666666665
USER_1248,여,New York,4.0,1502.52,37,40.608648648648646,6010.08
USER_1078,여,Chicago,1.5833333333333333,1794.77,30,59.82566666666666,2841.7191666666663
USER_0966,남,New York,1.0833333333333333,364.3,15,24.28666666666667,394.65833333333336
USER_1127,여,Chicago,2.1666666666666665,151.75,3,50.583333333333336,328.79166666666663
USER_1289,여,New York,2.0833333333333335,4289.42,99,43.327474747474746,8936.291666666666
USER_0139,여,California,3.75,2050.75,37,55.42567567567568,7690.312500000001
USER_0361,여,Chicago,2.75,798.99,7,114.14142857142858,2197.2225000000003
USER_0928,남,California,1.8333333333333333,1259.55,13,96.88846153846154,2309.175
USER_0680,남,Chicago,2.0,412.65,8,51.58125,825.3
USER_1428,여,Chicago,4.0,1257.93,18,69.885,5031.72
USER_0977,여,California,4.083333333333333,456.15999999999997,7,65.16571428571429,1862.6533333333332
USER_1368,남,New Jersey,3.3333333333333335,19.99,1,19.99,66.63333333333333
USER_0624,남,Chicago,3.4166666666666665,238.0,2,119.0,813.1666666666666
USER_1097,여,Chicago,1.8333333333333333,446.23,10,44.623000000000005,818.0883333333334
USER_0199,여,California,2.3333333333333335,1819.71,54,33.69833333333333,4245.99
USER_0254,남,California,3.8333333333333335,2322.09,46,50.48021739130435,8901.345000000001
USER_0193,여,Chicago,0.8333333333333334,6942.81,103,67.40592233009708,5785.675
USER_0102,남,Washington DC,3.0,2292.54,33,69.47090909090909,6877.62
USER_0815,여,California,0.3333333333333333,1668.52,19,87.81684210526316,556.1733333333333
USER_0010,남,California,3.1666666666666665,477.93,10,47.793,1513.4449999999997
USER_0618,여,Chicago,0.25,9432.66,143,65.96265734265734,2358.165
USER_1079,남,Washington DC,0.9166666666666666,3332.55,75,44.434000000000005,3054.8375
USER_0317,여,California,3.8333333333333335,1208.54,30,40.284666666666666,4632.736666666668
USER_0270,남,Chicago,0.16666666666666666,458.38,9,50.93111111111111,76.39666666666666
USER_1423,남,Chicago,2.8333333333333335,3120.04,63,49.52444444444444,8840.113333333335
USER_0603,여,California,2.5833333333333335,1525.19,14,108.94214285714285,3940.0741666666668
USER_1244,여,Chicago,0.25,3389.9,116,29.223275862068967,847.475
USER_0839,여,California,0.5833333333333334,1225.07,21,58.336666666666666,714.6241666666667
USER_0399,남,California,2.5,2295.61,50,45.912200000000006,5739.025000000001
USER_0370,여,New York,0.4166666666666667,1669.83,55,30.360545454545452,695.7625
USER_0029,여,Chicago,3.25,1166.18,11,106.01636363636364,3790.085
USER_0239,남,California,3.9166666666666665,1090.5,16,68.15625,4271.125
USER_0408,남,New York,4.166666666666667,1700.38,32,53.136875,7084.916666666668
USER_1323,남,New Jersey,2.4166666666666665,1358.68,28,48.52428571428572,3283.4766666666665
USER_0917,남,New York,1.1666666666666667,986.36,22,44.834545454545456,1150.7533333333336
USER_1012,여,California,3.9166666666666665,3302.14,39,84.67025641025641,12933.381666666668
USER_0648,여,New York,2.3333333333333335,409.12,10,40.912,954.6133333333335
USER_1397,남,Chicago,0.5,3294.21,89,37.01359550561798,1647.105
USER_0926,남,California,3.5833333333333335,562.37,19,29.59842105263158,2015.1591666666668
USER_0218,여,Washington DC,3.0833333333333335,1543.36,32,48.23,4758.693333333334
USER_0893,남,Chicago,0.75,171.36,5,34.272000000000006,128.52
USER_1024,남,California,2.9166666666666665,2851.37,64,44.55265625,8316.495833333332
USER_1055,남,Chicago,0.4166666666666667,3973.68,106,37.48754716981132,1655.7
USER_1106,여,New York,4.166666666666667,2654.06,45,58.97911111111111,11058.583333333334
USER_0788,남,California,1.3333333333333333,4292.84,76,56.484736842105264,5723.786666666666
USER_1412,여,New York,1.5,3087.57,66,46.781363636363636,4631.355
USER_0904,남,California,1.5833333333333333,3617.45,70,51.67785714285714,5727.629166666667
USER_1328,여,Chicago,1.0,4511.05,80,56.388125,4511.05
USER_1215,남,New Jersey,4.083333333333333,661.69,17,38.922941176470594,2701.900833333333
USER_1222,여,New York,1.0833333333333333,5352.13,161,33.24304347826087,5798.140833333333
USER_0415,남,Chicago,0.5,2469.71,41,60.23682926829268,1234.855
USER_0879,여,Chicago,3.0833333333333335,2352.31,48,49.006458333333335,7252.955833333334
USER_0950,여,New York,1.9166666666666667,345.45000000000005,12,28.787500000000005,662.1125000000002
USER_0980,남,California,1.5833333333333333,430.55,21,20.502380952380953,681.7041666666667
USER_0663,여,California,0.3333333333333333,919.98,30,30.666,306.65999999999997
USER_1183,남,Chicago,2.0833333333333335,2670.58,53,50.388301886792455,5563.708333333334
USER_1416,남,Washington DC,0.3333333333333333,1009.47,11,91.77,336.48999999999995
USER_0214,남,New Jersey,3.6666666666666665,3015.39,62,48.63532258064516,11056.429999999998
USER_1021,남,Chicago,3.25,641.56,18,35.642222222222216,2085.0699999999997
USER_0286,여,New York,3.1666666666666665,2030.6399999999999,36,56.406666666666666,6430.36
USER_0459,여,New York,0.8333333333333334,766.0600000000001,22,34.82090909090909,638.3833333333333
USER_1201,여,California,1.8333333333333333,5.58,2,2.79,10.23
USER_0483,여,Washington DC,1.5,1704.57,34,50.13441176470588,2556.855
USER_1463,여,California,0.4166666666666667,84.73,7,12.104285714285714,35.30416666666667
USER_1313,남,New York,1.25,422.65,15,28.176666666666666,528.3125
USER_1047,남,New York,2.3333333333333335,47.17,3,15.723333333333334,110.06333333333335
USER_1465,남,Chicago,2.0833333333333335,89.34,8,11.1675,186.12500000000003
USER_0124,여,Chicago,1.8333333333333333,2775.22,88,31.536590909090908,5087.903333333333
USER_0732,여,Chicago,0.16666666666666666,737.64,39,18.913846153846155,122.94000000000001
USER_1448,여,California,2.5833333333333335,2.8,1,2.8,7.233333333333333
USER_0301,여,Chicago,1.0833333333333333,1353.31,30,45.11033333333333,1466.085833333333
USER_0148,여,California,2.3333333333333335,34.15,2,17.075,79.68333333333334
USER_0656,여,New York,2.5,6266.62,146,42.92205479452055,15666.55
USER_0802,여,California,1.5,1639.47,49,33.45857142857143,2459.2050000000004
USER_0825,남,California,2.6666666666666665,1097.47,30,36.58233333333333,2926.586666666666
USER_0326,여,California,2.8333333333333335,377.63,15,25.175333333333334,1069.9516666666668
USER_1375,여,California,3.0833333333333335,5763.61,115,50.11834782608695,17771.130833333333
USER_0256,남,Chicago,0.5833333333333334,79.0,1,79.0,46.083333333333336
USER_0566,남,Chicago,1.0833333333333333,298.96000000000004,6,49.826666666666675,323.8733333333334
USER_0633,여,Chicago,3.5833333333333335,15.19,1,15.19,54.43083333333333
USER_0198,여,New York,3.75,259.18,14,18.512857142857143,971.9250000000002
USER_0215,여,Chicago,2.1666666666666665,134.39,2,67.195,291.1783333333333
USER_0303,여,New Jersey,4.0,740.6700000000001,15,49.37800000000001,2962.6800000000003
USER_0372,남,New York,2.9166666666666665,3.19,1,3.19,9.304166666666665
USER_0222,남,New York,2.8333333333333335,324.09000000000003,16,20.255625000000002,918.2550000000001
USER_0831,남,California,0.25,620.25,10,62.025,155.0625
USER_1403,여,New Jersey,2.5,1355.11,38,35.66078947368421,3387.775
USER_0744,남,California,4.0,71.59,5,14.318000000000001,286.36
USER_1221,여,California,3.0,5341.92,137,38.99211678832117,16025.76
USER_0400,여,New York,2.8333333333333335,97.41,9,10.823333333333332,275.995
USER_0898,여,Chicago,2.1666666666666665,795.25,32,24.8515625,1723.0416666666665
USER_0406,여,California,0.4166666666666667,1707.85,27,63.2537037037037,711.6041666666666
USER_0955,여,Chicago,3.0833333333333335,1039.27,21,49.48904761904762,3204.4158333333335
USER_1032,여,New York,1.5,31.94,6,5.323333333333333,47.91
USER_1050,남,New York,0.5833333333333334,3082.38,52,59.276538461538465,1798.055
USER_0902,남,New Jersey,0.8333333333333334,3225.39,50,64.5078,2687.8250000000003
USER_1306,여,New York,0.16666666666666666,189.25,11,17.204545454545453,31.541666666666664
USER_1058,여,New York,3.5,987.92,18,54.88444444444444,3457.72
USER_0470,남,New York,3.8333333333333335,2056.11,40,51.402750000000005,7881.755000000001
USER_0169,남,New York,0.75,210.32999999999998,16,13.145624999999999,157.7475
USER_0679,여,California,3.75,2922.78,27,108.25111111111111,10960.425
USER_0512,여,New York,0.25,166.0,5,33.2,41.5
USER_0163,여,New Jersey,0.3333333333333333,521.46,16,32.59125,173.82
USER_0821,남,New Jersey,1.0833333333333333,490.13,10,49.013,530.9741666666666
USER_1425,남,California,2.8333333333333335,1075.28,21,51.203809523809525,3046.6266666666666
USER_0749,여,New Jersey,2.9166666666666665,7073.96,122,57.98327868852459,20632.38333333333
USER_0039,여,California,4.083333333333333,1715.28,46,37.288695652173914,7004.06
USER_0105,여,California,0.4166666666666667,873.99,18,48.555,364.16249999999997
USER_0075,남,California,3.6666666666666665,1292.15,33,39.156060606060606,4737.883333333333
USER_1420,남,Chicago,2.0,339.28999999999996,14,24.234999999999996,678.5799999999999
USER_0096,남,Chicago,1.25,3688.61,77,47.90402597402598,4610.762500000001
USER_0121,여,Chicago,3.0833333333333335,24.99,1,24.99,77.0525
USER_0373,여,Chicago,3.6666666666666665,2345.46,33,71.07454545454546,8600.02
USER_0132,남,California,2.8333333333333335,276.34,17,16.255294117647058,782.9633333333333
USER_0273,여,New York,2.0,1177.1299999999999,19,61.954210526315784,2354.2599999999998
USER_0044,여,California,2.3333333333333335,287.92,7,41.13142857142857,671.8133333333334
USER_1360,남,Chicago,3.9166666666666665,344.98,5,68.99600000000001,1351.1716666666669
USER_1245,여,Chicago,1.3333333333333333,20.46,2,10.23,27.28
USER_0646,남,New Jersey,2.9166666666666665,237.60999999999999,17,13.977058823529411,693.0291666666667
USER_0024,여,New Jersey,3.5833333333333335,1127.2,20,56.36,4039.1333333333337
USER_0654,여,California,0.25,28.78,2,14.39,7.195
USER_0493,여,New York,0.5833333333333334,407.67,11,37.06090909090909,237.80750000000003
USER_1273,남,California,1.8333333333333333,339.34999999999997,7,48.47857142857142,622.1416666666665
USER_0639,여,Washington DC,3.3333333333333335,2015.15,32,62.9734375,6717.166666666667
USER_0515,여,New Jersey,0.8333333333333334,2848.24,31,91.87870967741935,2373.5333333333333
USER_0248,여,California,2.0,1346.75,21,64.13095238095238,2693.5
USER_0528,여,California,1.4166666666666667,227.46,10,22.746000000000002,322.235
USER_0916,여,New York,3.4166666666666665,5045.48,74,68.18216216216216,17238.72333333333
USER_1251,여,Chicago,3.0,615.0,5,123.0,1845.0
USER_1010,여,Washington DC,3.0833333333333335,3883.51,60,64.72516666666667,11974.155833333334
USER_0886,여,New York,1.0833333333333333,23.459999999999997,2,11.729999999999999,25.414999999999996
USER_0700,여,New Jersey,1.6666666666666667,59.17999999999999,2,29.589999999999996,98.63333333333333
USER_0864,남,Chicago,0.3333333333333333,3031.78,54,56.14407407407408,1010.5933333333334
USER_0209,여,New York,0.8333333333333334,5050.35,93,54.304838709677426,4208.625000000001
USER_0453,남,Chicago,2.1666666666666665,689.07,14,49.21928571428572,1492.9850000000001
USER_1322,여,Chicago,2.3333333333333335,313.48,5,62.696000000000005,731.4533333333334
USER_0725,여,Chicago,3.0833333333333335,1655.63,40,41.390750000000004,5104.859166666667
USER_0398,여,Chicago,1.0833333333333333,2903.22,52,55.83115384615384,3145.1549999999993
USER_0728,남,California,4.166666666666667,1009.06,26,38.809999999999995,4204.416666666666
USER_1399,여,Chicago,1.25,278.17,12,23.180833333333336,347.71250000000003
USER_1083,여,California,1.6666666666666667,3066.0099999999998,66,46.45469696969697,5110.016666666667
USER_1009,여,Chicago,3.75,69.94999999999999,5,13.989999999999998,262.31249999999994
USER_1350,여,Chicago,2.4166666666666665,164.89999999999998,10,16.49,398.50833333333327
USER_0184,남,Chicago,2.4166666666666665,517.23,8,64.65375,1249.9724999999999
USER_0956,남,Chicago,0.5833333333333334,2852.3,60,47.538333333333334,1663.8416666666667
USER_1308,여,New York,2.8333333333333335,216.63,17,12.742941176470588,613.785
USER_1305,남,New Jersey,1.0833333333333333,422.94,9,46.99333333333333,458.18499999999995
USER_0082,남,Chicago,2.75,14.379999999999999,2,7.1899999999999995,39.544999999999995
USER_0973,여,Chicago,2.5833333333333335,925.3199999999999,25,37.0128,2390.41
USER_0149,남,New Jersey,1.6666666666666667,2366.15,66,35.85075757575758,3943.5833333333335
USER_1220,여,California,1.75,11.2,4,2.8,19.599999999999998
USER_1457,여,California,3.0,134.99,2,67.495,404.97
USER_1004,여,Chicago,2.5833333333333335,1207.22,22,54.873636363636365,3118.651666666667
USER_1163,남,California,2.75,3926.3,63,62.32222222222222,10797.325
USER_0702,여,Chicago,3.0833333333333335,470.54,15,31.369333333333334,1450.8316666666667
USER_0516,남,New Jersey,1.5833333333333333,11.59,2,5.795,18.350833333333334
USER_0726,남,California,0.8333333333333334,567.94,21,27.044761904761906,473.28333333333336
USER_1029,남,California,4.166666666666667,44.79,1,44.79,186.625
USER_0757,남,California,0.75,44.79,1,44.79,33.5925
USER_1253,남,California,2.8333333333333335,31.35,1,31.35,88.825
USER_1388,여,New York,3.25,1949.63,40,48.740750000000006,6336.297500000001
USER_0135,남,California,2.75,4412.77,49,90.05653061224491,12135.117500000002
USER_1258,여,New Jersey,2.8333333333333335,440.19,17,25.893529411764707,1247.2050000000002
USER_1210,여,New York,1.4166666666666667,19.19,1,19.19,27.185833333333335
USER_0851,여,Chicago,2.25,912.0500000000001,23,39.65434782608696,2052.1125
USER_0268,여,Chicago,1.1666666666666667,511.0,21,24.333333333333332,596.1666666666666
USER_1321,여,New York,1.75,37.17,3,12.39,65.0475
USER_0219,여,California,4.0,218.98,3,72.99333333333333,875.9199999999998
USER_0790,여,Chicago,2.0,2974.64,41,72.55219512195121,5949.28
USER_0073,여,New York,3.0833333333333335,283.19,3,94.39666666666666,873.1691666666666
USER_0740,여,California,4.0,8.77,3,2.9233333333333333,35.08
USER_0709,남,California,3.3333333333333335,565.64,23,24.59304347826087,1885.4666666666667
USER_0805,여,California,3.25,1612.67,43,37.5039534883721,5241.177500000001
USER_0939,여,Chicago,1.8333333333333333,105.14999999999999,5,21.029999999999998,192.77499999999998
USER_1112,여,California,1.3333333333333333,1778.72,34,52.315294117647056,2371.6266666666666
USER_1285,여,California,1.9166666666666667,3312.39,44,75.28159090909091,6348.7475
USER_0592,여,Chicago,3.5,5092.8,80,63.660000000000004,17824.8
USER_0589,여,New York,4.166666666666667,4196.2,91,46.11208791208791,17484.166666666664
USER_0245,남,California,2.5,6615.86,85,77.83364705882353,16539.65
USER_0397,여,New York,1.25,1274.69,44,28.970227272727275,1593.3625000000002
USER_1274,여,Chicago,2.3333333333333335,2881.7,65,44.33384615384615,6723.966666666666
USER_0849,남,Chicago,2.75,610.09,11,55.46272727272728,1677.7475000000002
USER_1320,여,California,0.16666666666666666,770.96,8,96.37,128.49333333333334
USER_1156,남,New York,3.8333333333333335,558.77,7,79.82428571428571,2141.951666666667
USER_1353,남,California,2.6666666666666665,4609.83,112,41.15919642857143,12292.88
USER_0958,남,California,3.1666666666666665,1064.71,38,28.018684210526317,3371.5816666666665
USER_1370,남,California,1.0,1260.45,26,48.478846153846156,1260.45
USER_0177,남,New Jersey,2.6666666666666665,727.34,11,66.12181818181818,1939.5733333333333
USER_1342,여,Washington DC,2.8333333333333335,1287.37,24,53.64041666666666,3647.548333333333
USER_0111,여,California,2.3333333333333335,6147.02,62,99.14548387096775,14343.046666666669
USER_0509,남,New York,1.6666666666666667,750.41,21,35.73380952380952,1250.6833333333332
USER_0422,여,New York,2.5833333333333335,2338.06,29,80.62275862068965,6039.988333333333
USER_1379,남,New Jersey,0.5833333333333334,1053.03,40,26.32575,614.2675
USER_0834,여,Washington DC,0.3333333333333333,2640.01,41,64.39048780487805,880.0033333333332
USER_1041,여,Chicago,3.8333333333333335,96.6,11,8.781818181818181,370.3
USER_0409,남,California,2.0,779.78,26,29.99153846153846,1559.56
USER_0472,여,Chicago,0.5833333333333334,1532.51,32,47.8909375,893.9641666666668
USER_0547,남,Chicago,0.9166666666666666,1274.58,11,115.87090909090908,1168.3649999999998
USER_0915,여,New York,1.6666666666666667,607.27,7,86.75285714285714,1012.1166666666667
USER_1432,여,Chicago,3.1666666666666665,6483.36,155,41.82812903225806,20530.639999999996
USER_0905,여,California,2.8333333333333335,874.8,27,32.4,2478.6
USER_1445,여,New York,2.75,2589.39,35,73.98257142857142,7120.822499999999
USER_1418,여,Chicago,3.9166666666666665,1111.86,22,50.5390909090909,4354.784999999999
USER_0226,남,New York,1.3333333333333333,13196.14,130,101.50876923076923,17594.853333333333
USER_0174,여,California,0.4166666666666667,156.6,2,78.3,65.25
USER_0430,남,Chicago,0.9166666666666666,753.44,17,44.32,690.6533333333333
USER_0871,남,New York,2.8333333333333335,2877.62,32,89.925625,8153.256666666667
USER_0129,여,New Jersey,3.0,551.83,14,39.416428571428575,1655.49
USER_1064,여,California,0.9166666666666666,1621.18,46,35.24304347826087,1486.0816666666667
USER_0784,남,Chicago,1.8333333333333333,3648.16,113,32.284601769911504,6688.293333333333
USER_0357,여,New Jersey,2.9166666666666665,328.34000000000003,7,46.90571428571429,957.6583333333333
USER_1366,남,Chicago,1.0,2757.56,42,65.65619047619047,2757.56
USER_1186,여,New York,1.5833333333333333,6048.79,69,87.6636231884058,9577.250833333334
USER_1026,여,Chicago,0.16666666666666666,19.28,3,6.426666666666667,3.2133333333333334
USER_1098,남,California,0.5,2143.25,70,30.617857142857144,1071.625
USER_0418,여,California,1.5,3211.35,44,72.98522727272727,4817.025
USER_0698,여,Chicago,1.5833333333333333,2557.16,45,56.82577777777777,4048.836666666666
USER_1407,여,Chicago,1.3333333333333333,1759.23,40,43.98075,2345.64
USER_0519,여,California,3.5,606.18,18,33.67666666666666,2121.6299999999997
USER_0780,여,New York,3.75,2675.87,70,38.22671428571429,10034.5125
USER_1198,남,California,3.8333333333333335,1083.1200000000001,39,27.772307692307695,4151.96
USER_1117,여,New York,1.9166666666666667,6352.79,125,50.82232,12176.180833333334
USER_0442,여,California,1.0833333333333333,1707.0,51,33.470588235294116,1849.25
USER_1167,여,Chicago,2.6666666666666665,2753.57,63,43.70746031746032,7342.8533333333335
USER_0715,여,Chicago,2.3333333333333335,274.38,16,17.14875,640.22
USER_0557,남,California,3.0,2039.12,38,53.66105263157895,6117.360000000001
USER_0119,여,New York,1.0833333333333333,1351.99,52,25.99980769230769,1464.6558333333332
USER_1194,여,California,2.3333333333333335,1275.02,33,38.63696969696969,2975.0466666666666
USER_1232,여,New York,0.3333333333333333,4940.91,95,52.00957894736842,1646.9699999999996
USER_0978,남,California,1.6666666666666667,1133.03,37,30.622432432432433,1888.3833333333334
USER_0150,여,New Jersey,2.0,1.2,1,1.2,2.4
USER_1381,여,California,3.3333333333333335,1911.06,29,65.89862068965517,6370.2
USER_0901,남,California,0.4166666666666667,1477.63,24,61.56791666666667,615.6791666666667
USER_1158,여,California,1.5833333333333333,2861.75,86,33.276162790697676,4531.104166666667
USER_0330,여,Chicago,1.25,3071.88,61,50.358688524590164,3839.85
USER_0584,여,Chicago,0.3333333333333333,2276.69,44,51.742954545454545,758.8966666666666
USER_1176,남,Chicago,0.6666666666666666,2490.77,37,67.3181081081081,1660.513333333333
USER_0793,남,New York,3.3333333333333335,6319.2300000000005,90,70.21366666666667,21064.100000000002
USER_0899,여,New York,1.3333333333333333,3671.52,118,31.11457627118644,4895.36
USER_0506,여,Chicago,2.8333333333333335,781.3,23,33.9695652173913,2213.683333333333
USER_1404,여,Chicago,2.5,1537.46,40,38.4365,3843.65
USER_0395,남,California,3.1666666666666665,743.41,16,46.463125,2354.1316666666667
USER_1044,여,Chicago,2.5833333333333335,603.94,9,67.10444444444445,1560.1783333333337
USER_0769,남,Chicago,3.25,852.89,25,34.1156,2771.8925
USER_0668,여,California,2.5833333333333335,4919.06,134,36.70940298507463,12707.571666666669
USER_1386,남,New York,3.1666666666666665,696.45,18,38.69166666666667,2205.425
USER_0564,여,California,4.0,5.59,1,5.59,22.36
USER_1297,여,Chicago,1.4166666666666667,1648.38,53,31.101509433962267,2335.2050000000004
USER_0536,여,California,0.6666666666666666,6817.18,183,37.25234972677596,4544.786666666667
USER_1410,남,New Jersey,3.8333333333333335,288.55,8,36.06875,1106.1083333333333
USER_0238,남,California,4.166666666666667,4158.66,77,54.00857142857143,17327.75
USER_0057,여,Chicago,2.0833333333333335,2331.33,64,36.42703125,4856.9375
