,Unnamed: 0,고객ID,거래ID,거래날짜,제품ID,제품카테고리,수량,평균금액,배송료,쿠폰상태,년,월,일,성별,고객지역,가입기간,쿠폰코드,할인율,오프라인비용,온라인비용,GST,고객ID_count,고객생애주기,평균구매금액,구매횟수,cluster
3146,8459,USER_0118,Transaction_4279,2019-03-07,Product_0968,Office,100,5.99,6.5,Clicked,2019,3,7,여,Chicago,28,OFF30,30.0,2500,2335.35,0.1,695,72999.80333333333,45.015294964028776,695,1
3147,8460,USER_0118,Transaction_4279,2019-03-07,Product_1137,Apparel,50,10.99,6.5,Clicked,2019,3,7,여,Chicago,28,SALE30,30.0,2500,2335.35,0.18,695,72999.80333333333,45.015294964028776,695,1
3148,8461,USER_0118,Transaction_4280,2019-03-07,Product_0981,Nest-USA,1,149.0,6.5,Not Used,2019,3,7,여,Chicago,28,ELEC30,30.0,2500,2335.35,0.1,695,72999.80333333333,45.015294964028776,695,1
3149,8462,USER_0118,Transaction_4281,2019-03-07,Product_0177,Bottles,2,2.99,6.5,Not Used,2019,3,7,여,Chicago,28,BT30,30.0,2500,2335.35,0.05,695,72999.80333333333,45.015294964028776,695,1
3150,8463,USER_0118,Transaction_4281,2019-03-07,Product_0880,Drinkware,3,2.99,6.5,Not Used,2019,3,7,여,Chicago,28,EXTRA30,30.0,2500,2335.35,0.18,695,72999.80333333333,45.015294964028776,695,1
3151,8464,USER_0118,Transaction_4281,2019-03-07,Product_0894,Drinkware,4,2.99,6.5,Clicked,2019,3,7,여,Chicago,28,EXTRA30,30.0,2500,2335.35,0.18,695,72999.80333333333,45.015294964028776,695,1
3152,8465,USER_0118,Transaction_4282,2019-03-08,Product_0976,Nest-USA,1,119.0,6.5,Clicked,2019,3,8,여,Chicago,28,ELEC30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3153,8466,USER_0118,Transaction_4283,2019-03-08,Product_0920,Headgear,1,19.99,6.5,Used,2019,3,8,여,Chicago,28,HGEAR30,30.0,2500,1918.53,0.05,695,72999.80333333333,45.015294964028776,695,1
3154,8467,USER_0118,Transaction_4283,2019-03-08,Product_0926,Headgear,1,15.19,6.5,Not Used,2019,3,8,여,Chicago,28,HGEAR30,30.0,2500,1918.53,0.05,695,72999.80333333333,45.015294964028776,695,1
3155,8468,USER_0118,Transaction_4284,2019-03-08,Product_0201,Apparel,1,16.99,6.5,Clicked,2019,3,8,여,Chicago,28,SALE30,30.0,2500,1918.53,0.18,695,72999.80333333333,45.015294964028776,695,1
3156,8469,USER_0118,Transaction_4284,2019-03-08,Product_0864,Bags,1,99.99,6.5,Clicked,2019,3,8,여,Chicago,28,AIO30,30.0,2500,1918.53,0.18,695,72999.80333333333,45.015294964028776,695,1
3157,8470,USER_0118,Transaction_4284,2019-03-08,Product_1095,Apparel,1,55.99,6.5,Clicked,2019,3,8,여,Chicago,28,SALE30,30.0,2500,1918.53,0.18,695,72999.80333333333,45.015294964028776,695,1
3158,8471,USER_0118,Transaction_4285,2019-03-08,Product_0983,Nest-USA,1,119.0,6.5,Not Used,2019,3,8,여,Chicago,28,ELEC30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3159,8472,USER_0118,Transaction_4286,2019-03-08,Product_0976,Nest-USA,3,119.0,6.5,Not Used,2019,3,8,여,Chicago,28,ELEC30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3160,8473,USER_0118,Transaction_4287,2019-03-08,Product_0889,Google,65,19.99,422.24,Used,2019,3,8,여,Chicago,28,,,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3161,8474,USER_0118,Transaction_4288,2019-03-08,Product_0976,Nest-USA,1,119.0,6.5,Not Used,2019,3,8,여,Chicago,28,ELEC30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3162,8475,USER_0118,Transaction_4288,2019-03-08,Product_0981,Nest-USA,1,149.0,6.5,Not Used,2019,3,8,여,Chicago,28,ELEC30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3163,8476,USER_0118,Transaction_4288,2019-03-08,Product_0983,Nest-USA,1,119.0,6.5,Used,2019,3,8,여,Chicago,28,ELEC30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3164,8477,USER_0118,Transaction_4288,2019-03-08,Product_0984,Nest-USA,1,79.0,6.5,Clicked,2019,3,8,여,Chicago,28,ELEC30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3165,8478,USER_0118,Transaction_4289,2019-03-08,Product_0904,Office,1,1.59,24.47,Not Used,2019,3,8,여,Chicago,28,OFF30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3166,8479,USER_0118,Transaction_4289,2019-03-08,Product_0918,Lifestyle,1,2.8,24.47,Used,2019,3,8,여,Chicago,28,EXTRA30,30.0,2500,1918.53,0.18,695,72999.80333333333,45.015294964028776,695,1
3167,8480,USER_0118,Transaction_4289,2019-03-08,Product_1018,Waze,1,2.39,24.47,Not Used,2019,3,8,여,Chicago,28,WEMP30,30.0,2500,1918.53,0.18,695,72999.80333333333,45.015294964028776,695,1
3168,8481,USER_0118,Transaction_4289,2019-03-08,Product_1072,Apparel,1,15.19,24.47,Used,2019,3,8,여,Chicago,28,SALE30,30.0,2500,1918.53,0.18,695,72999.80333333333,45.015294964028776,695,1
3169,8482,USER_0118,Transaction_4289,2019-03-08,Product_1095,Apparel,1,44.79,24.47,Used,2019,3,8,여,Chicago,28,SALE30,30.0,2500,1918.53,0.18,695,72999.80333333333,45.015294964028776,695,1
3170,8483,USER_0118,Transaction_4289,2019-03-08,Product_1134,Office,1,1.59,24.47,Clicked,2019,3,8,여,Chicago,28,OFF30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3171,8484,USER_0118,Transaction_4289,2019-03-08,Product_1135,Headgear,1,17.59,24.47,Clicked,2019,3,8,여,Chicago,28,HGEAR30,30.0,2500,1918.53,0.05,695,72999.80333333333,45.015294964028776,695,1
3172,8485,USER_0118,Transaction_4290,2019-03-08,Product_0983,Nest-USA,2,119.0,6.5,Clicked,2019,3,8,여,Chicago,28,ELEC30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3173,8486,USER_0118,Transaction_4291,2019-03-08,Product_0931,Office,6,3.19,79.32,Clicked,2019,3,8,여,Chicago,28,OFF30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3174,8487,USER_0118,Transaction_4291,2019-03-08,Product_0940,Office,26,0.79,79.32,Used,2019,3,8,여,Chicago,28,OFF30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3175,8488,USER_0118,Transaction_4292,2019-03-08,Product_0983,Nest-USA,4,119.0,6.5,Clicked,2019,3,8,여,Chicago,28,ELEC30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3176,8489,USER_0118,Transaction_4293,2019-03-08,Product_0179,Drinkware,5,11.19,18.47,Used,2019,3,8,여,Chicago,28,EXTRA30,30.0,2500,1918.53,0.18,695,72999.80333333333,45.015294964028776,695,1
3177,8490,USER_0118,Transaction_4293,2019-03-08,Product_0872,Bags,4,8.79,18.47,Used,2019,3,8,여,Chicago,28,AIO30,30.0,2500,1918.53,0.18,695,72999.80333333333,45.015294964028776,695,1
3178,8491,USER_0118,Transaction_4293,2019-03-08,Product_0944,Office,10,3.19,18.47,Clicked,2019,3,8,여,Chicago,28,OFF30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3179,8492,USER_0118,Transaction_4293,2019-03-08,Product_0963,Office,10,3.19,18.47,Clicked,2019,3,8,여,Chicago,28,OFF30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3180,8493,USER_0118,Transaction_4294,2019-03-08,Product_0985,Nest-USA,5,79.0,6.5,Used,2019,3,8,여,Chicago,28,ELEC30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3181,8494,USER_0118,Transaction_4295,2019-03-08,Product_0976,Nest-USA,1,119.0,6.5,Used,2019,3,8,여,Chicago,28,ELEC30,30.0,2500,1918.53,0.1,695,72999.80333333333,45.015294964028776,695,1
3182,9730,USER_0118,Transaction_4873,2019-03-18,Product_0976,Nest-USA,1,119.0,6.5,Not Used,2019,3,18,여,Chicago,28,ELEC30,30.0,2000,659.57,0.1,695,72999.80333333333,45.015294964028776,695,1
3183,9731,USER_0118,Transaction_4874,2019-03-18,Product_0319,Apparel,1,52.07,6.5,Used,2019,3,18,여,Chicago,28,SALE30,30.0,2000,659.57,0.18,695,72999.80333333333,45.015294964028776,695,1
3184,9732,USER_0118,Transaction_4874,2019-03-18,Product_0724,Apparel,1,30.39,6.5,Clicked,2019,3,18,여,Chicago,28,SALE30,30.0,2000,659.57,0.18,695,72999.80333333333,45.015294964028776,695,1
3185,9733,USER_0118,Transaction_4874,2019-03-18,Product_0850,More Bags,1,17.59,6.5,Clicked,2019,3,18,여,Chicago,28,,,2000,659.57,0.18,695,72999.80333333333,45.015294964028776,695,1
3186,9734,USER_0118,Transaction_4875,2019-03-18,Product_0976,Nest-USA,1,119.0,6.5,Clicked,2019,3,18,여,Chicago,28,ELEC30,30.0,2000,659.57,0.1,695,72999.80333333333,45.015294964028776,695,1
3187,9735,USER_0118,Transaction_4876,2019-03-18,Product_0964,Notebooks & Journals,1,19.19,6.5,Not Used,2019,3,18,여,Chicago,28,NJ30,30.0,2000,659.57,0.05,695,72999.80333333333,45.015294964028776,695,1
3188,9736,USER_0118,Transaction_4877,2019-03-18,Product_0184,Office,1,1.59,6.5,Used,2019,3,18,여,Chicago,28,OFF30,30.0,2000,659.57,0.1,695,72999.80333333333,45.015294964028776,695,1
3189,9737,USER_0118,Transaction_4877,2019-03-18,Product_1116,Apparel,1,13.59,6.5,Used,2019,3,18,여,Chicago,28,SALE30,30.0,2000,659.57,0.18,695,72999.80333333333,45.015294964028776,695,1
3190,9738,USER_0118,Transaction_4878,2019-03-18,Product_1130,Apparel,1,18.99,6.5,Clicked,2019,3,18,여,Chicago,28,SALE30,30.0,2000,659.57,0.18,695,72999.80333333333,45.015294964028776,695,1
3191,9739,USER_0118,Transaction_4878,2019-03-18,Product_1137,Apparel,1,10.99,6.5,Clicked,2019,3,18,여,Chicago,28,SALE30,30.0,2000,659.57,0.18,695,72999.80333333333,45.015294964028776,695,1
3192,9740,USER_0118,Transaction_4879,2019-03-18,Product_0976,Nest-USA,2,119.0,6.5,Clicked,2019,3,18,여,Chicago,28,ELEC30,30.0,2000,659.57,0.1,695,72999.80333333333,45.015294964028776,695,1
3193,9741,USER_0118,Transaction_4880,2019-03-18,Product_0898,Drinkware,1,7.19,6.5,Used,2019,3,18,여,Chicago,28,EXTRA30,30.0,2000,659.57,0.18,695,72999.80333333333,45.015294964028776,695,1
3194,9742,USER_0118,Transaction_4880,2019-03-18,Product_0920,Headgear,1,19.99,6.5,Used,2019,3,18,여,Chicago,28,HGEAR30,30.0,2000,659.57,0.05,695,72999.80333333333,45.015294964028776,695,1
3195,9743,USER_0118,Transaction_4881,2019-03-18,Product_0861,Backpacks,1,99.99,6.5,Clicked,2019,3,18,여,Chicago,28,,,2000,659.57,0.1,695,72999.80333333333,45.015294964028776,695,1
3196,9744,USER_0118,Transaction_4881,2019-03-18,Product_0863,Backpacks,1,99.99,6.5,Clicked,2019,3,18,여,Chicago,28,,,2000,659.57,0.1,695,72999.80333333333,45.015294964028776,695,1
3197,9745,USER_0118,Transaction_4881,2019-03-18,Product_0865,Bags,1,69.99,6.5,Clicked,2019,3,18,여,Chicago,28,AIO30,30.0,2000,659.57,0.18,695,72999.80333333333,45.015294964028776,695,1
3198,9746,USER_0118,Transaction_4881,2019-03-18,Product_0880,Drinkware,10,2.99,6.5,Used,2019,3,18,여,Chicago,28,EXTRA30,30.0,2000,659.57,0.18,695,72999.80333333333,45.015294964028776,695,1
3199,9747,USER_0118,Transaction_4881,2019-03-18,Product_0894,Drinkware,10,2.99,6.5,Used,2019,3,18,여,Chicago,28,EXTRA30,30.0,2000,659.57,0.18,695,72999.80333333333,45.015294964028776,695,1
3200,9748,USER_0118,Transaction_4881,2019-03-18,Product_0970,Office,25,1.99,6.5,Not Used,2019,3,18,여,Chicago,28,OFF30,30.0,2000,659.57,0.1,695,72999.80333333333,45.015294964028776,695,1
3201,9749,USER_0118,Transaction_4882,2019-03-18,Product_0986,Nest-Canada,2,149.0,8.7,Clicked,2019,3,18,여,Chicago,28,NCA30,30.0,2000,659.57,0.1,695,72999.80333333333,45.015294964028776,695,1
3202,9750,USER_0118,Transaction_4883,2019-03-18,Product_0224,Apparel,1,15.99,6.5,Clicked,2019,3,18,여,Chicago,28,SALE30,30.0,2000,659.57,0.18,695,72999.80333333333,45.015294964028776,695,1
3203,10602,USER_0118,Transaction_5235,2019-03-23,Product_0319,Apparel,1,65.09,6.5,Not Used,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3204,10603,USER_0118,Transaction_5235,2019-03-23,Product_0891,Drinkware,1,24.99,6.5,Clicked,2019,3,23,여,Chicago,28,EXTRA30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3205,10604,USER_0118,Transaction_5235,2019-03-23,Product_0908,Drinkware,2,1.99,6.5,Used,2019,3,23,여,Chicago,28,EXTRA30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3206,10605,USER_0118,Transaction_5235,2019-03-23,Product_1087,Apparel,1,34.99,6.5,Clicked,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3207,10606,USER_0118,Transaction_5236,2019-03-23,Product_0185,Office,1,2.99,6.5,Not Used,2019,3,23,여,Chicago,28,OFF30,30.0,2000,1736.63,0.1,695,72999.80333333333,45.015294964028776,695,1
3208,10607,USER_0118,Transaction_5236,2019-03-23,Product_0885,Drinkware,1,9.99,6.5,Clicked,2019,3,23,여,Chicago,28,EXTRA30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3209,10608,USER_0118,Transaction_5236,2019-03-23,Product_0902,Office,1,1.5,6.5,Used,2019,3,23,여,Chicago,28,OFF30,30.0,2000,1736.63,0.1,695,72999.80333333333,45.015294964028776,695,1
3210,10609,USER_0118,Transaction_5236,2019-03-23,Product_0904,Office,1,1.99,6.5,Clicked,2019,3,23,여,Chicago,28,OFF30,30.0,2000,1736.63,0.1,695,72999.80333333333,45.015294964028776,695,1
3211,10610,USER_0118,Transaction_5236,2019-03-23,Product_0950,Fun,1,8.99,6.5,Clicked,2019,3,23,여,Chicago,28,,,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3212,10611,USER_0118,Transaction_5237,2019-03-23,Product_0365,Apparel,1,61.59,6.5,Clicked,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3213,10612,USER_0118,Transaction_5237,2019-03-23,Product_0898,Drinkware,1,7.19,6.5,Clicked,2019,3,23,여,Chicago,28,EXTRA30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3214,10613,USER_0118,Transaction_5237,2019-03-23,Product_0931,Office,2,3.19,6.5,Clicked,2019,3,23,여,Chicago,28,OFF30,30.0,2000,1736.63,0.1,695,72999.80333333333,45.015294964028776,695,1
3215,10614,USER_0118,Transaction_5238,2019-03-23,Product_0976,Nest-USA,1,119.0,6.5,Not Used,2019,3,23,여,Chicago,28,ELEC30,30.0,2000,1736.63,0.1,695,72999.80333333333,45.015294964028776,695,1
3216,10615,USER_0118,Transaction_5239,2019-03-23,Product_0309,Apparel,1,13.59,6.5,Used,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3217,10616,USER_0118,Transaction_5239,2019-03-23,Product_0310,Apparel,7,13.59,6.5,Clicked,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3218,10617,USER_0118,Transaction_5239,2019-03-23,Product_0311,Apparel,2,13.59,6.5,Used,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3219,10618,USER_0118,Transaction_5239,2019-03-23,Product_0312,Apparel,1,13.59,6.5,Not Used,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3220,10619,USER_0118,Transaction_5239,2019-03-23,Product_0496,Apparel,1,15.19,6.5,Clicked,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3221,10620,USER_0118,Transaction_5240,2019-03-23,Product_0202,Apparel,4,16.99,6.5,Not Used,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3222,10621,USER_0118,Transaction_5240,2019-03-23,Product_0735,Apparel,1,37.99,6.5,Not Used,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3223,10622,USER_0118,Transaction_5240,2019-03-23,Product_0738,Apparel,1,16.99,6.5,Not Used,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3224,10623,USER_0118,Transaction_5240,2019-03-23,Product_0746,Apparel,3,23.99,6.5,Clicked,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3225,10624,USER_0118,Transaction_5240,2019-03-23,Product_0855,Bags,1,14.99,6.5,Clicked,2019,3,23,여,Chicago,28,AIO30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3226,10625,USER_0118,Transaction_5240,2019-03-23,Product_0858,Bags,1,99.99,6.5,Clicked,2019,3,23,여,Chicago,28,AIO30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3227,10626,USER_0118,Transaction_5240,2019-03-23,Product_0862,Lifestyle,2,22.99,6.5,Used,2019,3,23,여,Chicago,28,EXTRA30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3228,10627,USER_0118,Transaction_5240,2019-03-23,Product_0864,Bags,1,99.99,6.5,Clicked,2019,3,23,여,Chicago,28,AIO30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3229,10628,USER_0118,Transaction_5240,2019-03-23,Product_0892,Drinkware,6,24.99,6.5,Clicked,2019,3,23,여,Chicago,28,EXTRA30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3230,10629,USER_0118,Transaction_5240,2019-03-23,Product_0920,Headgear,4,24.99,6.5,Used,2019,3,23,여,Chicago,28,HGEAR30,30.0,2000,1736.63,0.05,695,72999.80333333333,45.015294964028776,695,1
3231,10630,USER_0118,Transaction_5240,2019-03-23,Product_0930,Office,5,1.99,6.5,Not Used,2019,3,23,여,Chicago,28,OFF30,30.0,2000,1736.63,0.1,695,72999.80333333333,45.015294964028776,695,1
3232,10631,USER_0118,Transaction_5240,2019-03-23,Product_0946,Office,50,5.5,6.5,Clicked,2019,3,23,여,Chicago,28,OFF30,30.0,2000,1736.63,0.1,695,72999.80333333333,45.015294964028776,695,1
3233,10632,USER_0118,Transaction_5241,2019-03-23,Product_0983,Nest-USA,1,119.0,6.5,Used,2019,3,23,여,Chicago,28,ELEC30,30.0,2000,1736.63,0.1,695,72999.80333333333,45.015294964028776,695,1
3234,10633,USER_0118,Transaction_5242,2019-03-23,Product_0976,Nest-USA,2,119.0,6.5,Not Used,2019,3,23,여,Chicago,28,ELEC30,30.0,2000,1736.63,0.1,695,72999.80333333333,45.015294964028776,695,1
3235,10634,USER_0118,Transaction_5243,2019-03-23,Product_0046,Apparel,1,15.99,15.75,Clicked,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3236,10635,USER_0118,Transaction_5243,2019-03-23,Product_0891,Drinkware,1,19.99,15.75,Clicked,2019,3,23,여,Chicago,28,EXTRA30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3237,10636,USER_0118,Transaction_5244,2019-03-23,Product_0981,Nest-USA,1,149.0,6.5,Clicked,2019,3,23,여,Chicago,28,ELEC30,30.0,2000,1736.63,0.1,695,72999.80333333333,45.015294964028776,695,1
3238,10637,USER_0118,Transaction_5245,2019-03-23,Product_0175,Drinkware,2,10.39,6.5,Used,2019,3,23,여,Chicago,28,EXTRA30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3239,10638,USER_0118,Transaction_5245,2019-03-23,Product_0329,Apparel,1,67.19,6.5,Clicked,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3240,10639,USER_0118,Transaction_5245,2019-03-23,Product_0632,Apparel,1,67.19,6.5,Clicked,2019,3,23,여,Chicago,28,SALE30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3241,10640,USER_0118,Transaction_5245,2019-03-23,Product_0878,Drinkware,1,19.99,6.5,Clicked,2019,3,23,여,Chicago,28,EXTRA30,30.0,2000,1736.63,0.18,695,72999.80333333333,45.015294964028776,695,1
3242,10641,USER_0118,Transaction_5246,2019-03-23,Product_0976,Nest-USA,2,119.0,6.5,Used,2019,3,23,여,Chicago,28,ELEC30,30.0,2000,1736.63,0.1,695,72999.80333333333,45.015294964028776,695,1
3243,10642,USER_0118,Transaction_5247,2019-03-24,Product_0981,Nest-USA,1,149.0,6.5,Not Used,2019,3,24,여,Chicago,28,ELEC30,30.0,2000,1984.0,0.1,695,72999.80333333333,45.015294964028776,695,1
3244,10643,USER_0118,Transaction_5248,2019-03-24,Product_0985,Nest-USA,5,79.0,6.5,Used,2019,3,24,여,Chicago,28,ELEC30,30.0,2000,1984.0,0.1,695,72999.80333333333,45.015294964028776,695,1
3245,10644,USER_0118,Transaction_5249,2019-03-24,Product_0976,Nest-USA,1,119.0,6.5,Clicked,2019,3,24,여,Chicago,28,ELEC30,30.0,2000,1984.0,0.1,695,72999.80333333333,45.015294964028776,695,1
3246,10645,USER_0118,Transaction_5250,2019-03-24,Product_0983,Nest-USA,1,119.0,6.5,Clicked,2019,3,24,여,Chicago,28,ELEC30,30.0,2000,1984.0,0.1,695,72999.80333333333,45.015294964028776,695,1
3247,10646,USER_0118,Transaction_5251,2019-03-24,Product_0880,Drinkware,80,2.39,6.5,Not Used,2019,3,24,여,Chicago,28,EXTRA30,30.0,2000,1984.0,0.18,695,72999.80333333333,45.015294964028776,695,1
3248,10647,USER_0118,Transaction_5252,2019-03-24,Product_0611,Apparel,1,15.19,6.5,Clicked,2019,3,24,여,Chicago,28,SALE30,30.0,2000,1984.0,0.18,695,72999.80333333333,45.015294964028776,695,1
3249,10648,USER_0118,Transaction_5252,2019-03-24,Product_0889,Google,1,19.99,6.5,Clicked,2019,3,24,여,Chicago,28,,,2000,1984.0,0.1,695,72999.80333333333,45.015294964028776,695,1
3250,10649,USER_0118,Transaction_5253,2019-03-24,Product_0847,Bags,10,3.99,12.91,Not Used,2019,3,24,여,Chicago,28,AIO30,30.0,2000,1984.0,0.18,695,72999.80333333333,45.015294964028776,695,1
3251,10650,USER_0118,Transaction_5253,2019-03-24,Product_0895,Drinkware,10,11.19,12.91,Used,2019,3,24,여,Chicago,28,EXTRA30,30.0,2000,1984.0,0.18,695,72999.80333333333,45.015294964028776,695,1
3252,10651,USER_0118,Transaction_5253,2019-03-24,Product_0943,Office,10,2.8,12.91,Not Used,2019,3,24,여,Chicago,28,OFF30,30.0,2000,1984.0,0.1,695,72999.80333333333,45.015294964028776,695,1
3253,10652,USER_0118,Transaction_5253,2019-03-24,Product_0961,Notebooks & Journals,10,11.99,12.91,Not Used,2019,3,24,여,Chicago,28,NJ30,30.0,2000,1984.0,0.05,695,72999.80333333333,45.015294964028776,695,1
3254,10653,USER_0118,Transaction_5254,2019-03-24,Product_0550,Apparel,1,15.99,6.5,Clicked,2019,3,24,여,Chicago,28,SALE30,30.0,2000,1984.0,0.18,695,72999.80333333333,45.015294964028776,695,1
3255,10654,USER_0118,Transaction_5254,2019-03-24,Product_0606,Apparel,1,19.19,6.5,Clicked,2019,3,24,여,Chicago,28,SALE30,30.0,2000,1984.0,0.18,695,72999.80333333333,45.015294964028776,695,1
3256,10655,USER_0118,Transaction_5255,2019-03-24,Product_0734,Apparel,2,30.39,37.83,Used,2019,3,24,여,Chicago,28,SALE30,30.0,2000,1984.0,0.18,695,72999.80333333333,45.015294964028776,695,1
3257,10656,USER_0118,Transaction_5255,2019-03-24,Product_0774,Apparel,3,30.39,37.83,Not Used,2019,3,24,여,Chicago,28,SALE30,30.0,2000,1984.0,0.18,695,72999.80333333333,45.015294964028776,695,1
3258,10657,USER_0118,Transaction_5255,2019-03-24,Product_0849,Bags,10,2.8,37.83,Used,2019,3,24,여,Chicago,28,AIO30,30.0,2000,1984.0,0.18,695,72999.80333333333,45.015294964028776,695,1
3259,10658,USER_0118,Transaction_5255,2019-03-24,Product_0954,Office,10,3.19,37.83,Clicked,2019,3,24,여,Chicago,28,OFF30,30.0,2000,1984.0,0.1,695,72999.80333333333,45.015294964028776,695,1
3260,10659,USER_0118,Transaction_5255,2019-03-24,Product_0963,Office,10,3.19,37.83,Clicked,2019,3,24,여,Chicago,28,OFF30,30.0,2000,1984.0,0.1,695,72999.80333333333,45.015294964028776,695,1
3261,10660,USER_0118,Transaction_5256,2019-03-24,Product_0981,Nest-USA,1,149.0,6.5,Not Used,2019,3,24,여,Chicago,28,ELEC30,30.0,2000,1984.0,0.1,695,72999.80333333333,45.015294964028776,695,1
3262,12104,USER_0118,Transaction_5941,2019-04-05,Product_0225,Apparel,1,19.99,6.5,Clicked,2019,4,5,여,Chicago,28,SALE10,10.0,2500,2342.68,0.18,695,72999.80333333333,45.015294964028776,695,1
3263,12105,USER_0118,Transaction_5941,2019-04-05,Product_0250,Apparel,1,13.99,6.5,Clicked,2019,4,5,여,Chicago,28,SALE10,10.0,2500,2342.68,0.18,695,72999.80333333333,45.015294964028776,695,1
3264,12106,USER_0118,Transaction_5941,2019-04-05,Product_0286,Apparel,1,16.99,6.5,Used,2019,4,5,여,Chicago,28,SALE10,10.0,2500,2342.68,0.18,695,72999.80333333333,45.015294964028776,695,1
3265,12107,USER_0118,Transaction_5941,2019-04-05,Product_0302,Apparel,1,13.29,6.5,Clicked,2019,4,5,여,Chicago,28,SALE10,10.0,2500,2342.68,0.18,695,72999.80333333333,45.015294964028776,695,1
3266,12108,USER_0118,Transaction_5941,2019-04-05,Product_0303,Apparel,1,13.29,6.5,Not Used,2019,4,5,여,Chicago,28,SALE10,10.0,2500,2342.68,0.18,695,72999.80333333333,45.015294964028776,695,1
3267,12109,USER_0118,Transaction_5941,2019-04-05,Product_0315,Lifestyle,1,12.99,6.5,Not Used,2019,4,5,여,Chicago,28,EXTRA10,10.0,2500,2342.68,0.18,695,72999.80333333333,45.015294964028776,695,1
3268,12110,USER_0118,Transaction_5941,2019-04-05,Product_0463,Apparel,1,39.99,6.5,Clicked,2019,4,5,여,Chicago,28,SALE10,10.0,2500,2342.68,0.18,695,72999.80333333333,45.015294964028776,695,1
